ID,ID salarié,Date de début,Type,Distance (m),Date de fin,Commentaire
3349,53944,2024-12-29 09:14:28.250751,Randonnée,11791.0,2024-12-29 09:52:26.250751,Quelle énergie !
3350,53944,2024-07-02 22:52:52.392936,Vélo,44944.0,2024-07-02 23:44:58.392936,Bravo pour cet effort !
3351,53944,2024-11-03 02:33:50.472783,Vélo,15451.0,2024-11-03 04:05:03.472783,Sortie inspirante !
3352,53944,2025-03-24 18:28:19.072278,Vélo,5610.0,2025-03-24 20:23:27.072278,Bravo pour cet effort !
3353,53944,2024-10-22 12:44:50.980721,Natation,520.0,2024-10-22 14:33:09.980721,Magnifique sortie !
3354,53944,2025-03-27 07:28:53.664875,Course à pied,6232.0,2025-03-27 08:28:50.664875,Quelle énergie !
3355,53944,2025-03-11 01:01:51.395833,Escalade,,2025-03-11 01:48:37.395833,Encore un défi relevé !
3356,53944,2025-04-05 10:07:16.109148,Natation,1145.0,2025-04-05 10:56:39.109148,Magnifique sortie !
3357,53944,2024-11-21 12:27:02.555183,Escalade,,2024-11-21 13:04:46.555183,Quelle énergie !
3358,53944,2025-04-03 09:00:22.847150,Course à pied,6781.0,2025-04-03 09:53:59.847150,Encore un défi relevé !
3359,53944,2024-10-08 10:58:50.293722,Vélo,19207.0,2024-10-08 12:00:55.293722,Quelle énergie !
3360,53944,2025-01-30 01:41:02.326596,Vélo,35045.0,2025-01-30 03:24:47.326596,Très belle performance !
3361,53944,2024-09-02 03:14:13.007512,Course à pied,10441.0,2024-09-02 03:56:37.007512,Bravo pour cet effort !
3362,53944,2024-10-31 08:07:40.299509,Course à pied,3958.0,2024-10-31 09:28:38.299509,Très belle performance !
3363,53944,2024-06-27 13:00:34.002901,Marche,7260.0,2024-06-27 14:33:43.002901,Très belle performance !
3364,53944,2025-01-13 16:42:10.035349,Natation,1730.0,2025-01-13 17:56:00.035349,Magnifique sortie !
3365,53944,2024-09-30 09:16:45.103703,Randonnée,13482.0,2024-09-30 09:53:34.103703,Sortie inspirante !
3366,53944,2024-06-21 08:11:21.611583,Natation,1195.0,2024-06-21 09:02:23.611583,Sortie inspirante !
3367,53944,2024-09-05 10:01:42.176224,Course à pied,5548.0,2024-09-05 10:56:15.176224,Très belle performance !
3368,53944,2025-04-11 15:34:59.808660,Randonnée,7616.0,2025-04-11 16:57:35.808660,Sortie inspirante !
3369,53944,2024-11-08 05:59:35.299808,Escalade,,2024-11-08 06:49:42.299808,Encore un défi relevé !
3370,53944,2024-12-19 05:51:03.262570,Marche,2692.0,2024-12-19 06:31:28.262570,Quelle énergie !
3371,53944,2025-01-27 22:41:14.212681,Course à pied,10502.0,2025-01-28 00:23:43.212681,Bravo pour cet effort !
3372,53944,2025-05-08 05:30:28.089558,Escalade,,2025-05-08 07:15:56.089558,Encore un défi relevé !
3373,53944,2024-10-25 15:36:03.387388,Course à pied,7773.0,2024-10-25 17:12:13.387388,Sortie inspirante !
3374,53944,2025-02-19 19:04:14.294399,Vélo,43519.0,2025-02-19 20:22:21.294399,Très belle performance !
3375,53944,2024-07-06 05:20:05.638368,Randonnée,4792.0,2024-07-06 06:14:24.638368,Magnifique sortie !
3376,53944,2024-07-06 23:46:53.075091,Vélo,30415.0,2024-07-07 00:36:17.075091,Sortie inspirante !
3377,53944,2025-02-12 01:39:45.823537,Natation,1092.0,2025-02-12 02:34:34.823537,Magnifique sortie !
3378,53944,2025-01-04 15:26:21.451466,Vélo,16544.0,2025-01-04 16:11:46.451466,Très belle performance !
3379,53944,2024-07-15 18:45:13.063365,Randonnée,6151.0,2024-07-15 20:35:55.063365,Très belle performance !
3380,53944,2024-08-15 08:30:04.248187,Escalade,,2024-08-15 09:00:16.248187,Bravo pour cet effort !
3381,27483,2025-02-10 01:41:10.771941,Natation,1541.0,2025-02-10 02:13:41.771941,Sortie inspirante !
3382,27483,2024-06-03 18:00:09.556193,Marche,2170.0,2024-06-03 19:15:17.556193,Quelle énergie !
3383,27483,2024-09-01 04:51:05.061361,Randonnée,11314.0,2024-09-01 06:44:53.061361,Quelle énergie !
3384,27483,2024-06-21 05:57:19.315572,Marche,6070.0,2024-06-21 07:10:04.315572,Sortie inspirante !
3385,27483,2025-01-20 14:30:47.408082,Escalade,,2025-01-20 15:25:35.408082,Magnifique sortie !
3386,27483,2025-02-11 00:00:52.331407,Marche,3515.0,2025-02-11 01:14:05.331407,Encore un défi relevé !
3387,27483,2025-03-07 00:42:59.912479,Natation,814.0,2025-03-07 01:56:31.912479,Quelle énergie !
3388,27483,2024-10-20 19:36:14.206343,Natation,790.0,2024-10-20 20:17:13.206343,Sortie inspirante !
3389,27483,2024-12-10 04:19:18.615755,Vélo,29175.0,2024-12-10 04:53:05.615755,Magnifique sortie !
3390,27483,2025-05-24 17:38:16.094088,Marche,9569.0,2025-05-24 18:47:17.094088,Magnifique sortie !
3391,27483,2024-06-04 11:20:08.906064,Course à pied,12689.0,2024-06-04 12:10:50.906064,Très belle performance !
3392,27483,2024-10-28 18:25:30.992858,Marche,5795.0,2024-10-28 19:50:25.992858,Très belle performance !
3393,27483,2025-04-30 04:02:17.631869,Vélo,16295.0,2025-04-30 06:00:27.631869,Très belle performance !
3394,27483,2024-08-04 06:31:17.741800,Vélo,29705.0,2024-08-04 07:07:07.741800,Bravo pour cet effort !
3395,27483,2025-01-14 20:16:43.037484,Marche,6515.0,2025-01-14 21:56:56.037484,Quelle énergie !
3396,27483,2025-05-03 02:48:23.744125,Vélo,12010.0,2025-05-03 03:46:20.744125,Quelle énergie !
3397,27483,2025-02-22 09:31:34.584435,Course à pied,12402.0,2025-02-22 10:38:47.584435,Quelle énergie !
3398,27483,2024-06-18 02:18:29.229872,Escalade,,2024-06-18 02:59:54.229872,Quelle énergie !
3399,27483,2025-04-28 20:36:24.569958,Randonnée,4845.0,2025-04-28 21:46:49.569958,Sortie inspirante !
3400,27483,2025-04-19 14:50:51.353228,Vélo,32338.0,2025-04-19 16:20:18.353228,Bravo pour cet effort !
3401,27483,2025-03-07 12:33:04.048872,Course à pied,12549.0,2025-03-07 13:17:15.048872,Sortie inspirante !
3402,27483,2024-06-26 12:15:30.667282,Marche,8144.0,2024-06-26 12:53:29.667282,Très belle performance !
3403,27483,2024-07-18 18:44:56.795278,Course à pied,9361.0,2024-07-18 19:20:44.795278,Encore un défi relevé !
3404,27483,2025-02-06 22:28:37.042350,Natation,1142.0,2025-02-07 00:25:45.042350,Sortie inspirante !
3405,27483,2025-04-28 02:42:10.442849,Randonnée,7616.0,2025-04-28 04:05:06.442849,Très belle performance !
3406,27483,2025-03-20 20:10:50.367564,Randonnée,14865.0,2025-03-20 20:57:02.367564,Bravo pour cet effort !
3407,27483,2024-10-07 22:36:22.978426,Escalade,,2024-10-07 23:30:58.978426,Magnifique sortie !
3408,27483,2024-11-22 11:13:21.823914,Vélo,16994.0,2024-11-22 11:53:36.823914,Quelle énergie !
3409,27483,2024-05-31 22:50:21.477073,Course à pied,5672.0,2024-05-31 23:59:10.477073,Quelle énergie !
3410,27483,2024-11-09 07:19:42.078364,Randonnée,14469.0,2024-11-09 08:56:00.078364,Quelle énergie !
3411,27483,2024-09-26 07:14:15.350084,Natation,1748.0,2024-09-26 09:08:13.350084,Sortie inspirante !
3412,27483,2025-02-01 02:15:54.209361,Marche,7338.0,2025-02-01 03:23:48.209361,Sortie inspirante !
3413,27483,2025-03-29 05:13:52.613851,Escalade,,2025-03-29 06:11:03.613851,Encore un défi relevé !
3414,27483,2024-09-20 20:27:53.960618,Natation,627.0,2024-09-20 21:53:50.960618,Quelle énergie !
3415,34922,2024-11-16 06:24:52.623992,Vélo,27063.0,2024-11-16 07:16:53.623992,Magnifique sortie !
3416,34922,2025-03-14 05:44:43.036047,Course à pied,8271.0,2025-03-14 06:15:14.036047,Bravo pour cet effort !
3417,34922,2025-03-18 14:28:06.761203,Vélo,41033.0,2025-03-18 16:10:23.761203,Sortie inspirante !
3418,34922,2024-09-06 01:44:32.398461,Escalade,,2024-09-06 02:36:37.398461,Sortie inspirante !
3419,34922,2024-06-01 14:52:16.728281,Course à pied,10390.0,2024-06-01 15:30:24.728281,Magnifique sortie !
3420,34922,2024-12-01 16:50:29.471633,Natation,1638.0,2024-12-01 18:20:01.471633,Magnifique sortie !
3421,34922,2024-06-08 23:41:50.552045,Marche,3757.0,2024-06-09 01:35:02.552045,Encore un défi relevé !
3422,34922,2024-08-21 20:04:09.336923,Escalade,,2024-08-21 20:45:31.336923,Sortie inspirante !
3423,34922,2024-12-22 00:26:17.267231,Natation,1388.0,2024-12-22 01:20:27.267231,Sortie inspirante !
3424,34922,2024-07-29 00:34:27.366947,Randonnée,6110.0,2024-07-29 01:19:17.366947,Sortie inspirante !
3425,34922,2025-03-26 21:44:37.206587,Vélo,44896.0,2025-03-26 22:42:04.206587,Sortie inspirante !
3426,34922,2025-01-04 09:26:49.819846,Marche,8038.0,2025-01-04 10:27:22.819846,Très belle performance !
3427,34922,2024-10-05 06:36:44.725276,Course à pied,10813.0,2024-10-05 08:18:52.725276,Quelle énergie !
3428,34922,2024-10-16 20:36:21.102027,Natation,588.0,2024-10-16 22:12:11.102027,Encore un défi relevé !
3429,34922,2024-07-16 08:47:07.199255,Escalade,,2024-07-16 10:07:39.199255,Sortie inspirante !
3430,34922,2025-01-07 03:43:26.266105,Course à pied,7364.0,2025-01-07 05:42:45.266105,Encore un défi relevé !
3431,34922,2025-02-01 09:33:03.536355,Marche,9522.0,2025-02-01 11:03:45.536355,Très belle performance !
3432,34922,2024-06-07 03:23:32.713094,Course à pied,12722.0,2024-06-07 04:41:38.713094,Très belle performance !
3433,34922,2025-01-07 22:19:12.441487,Vélo,24589.0,2025-01-08 00:03:04.441487,Magnifique sortie !
3434,34922,2024-12-15 14:51:55.154532,Escalade,,2024-12-15 15:24:11.154532,Bravo pour cet effort !
3435,34922,2025-01-19 10:53:36.341930,Escalade,,2025-01-19 12:18:06.341930,Sortie inspirante !
3436,34922,2024-11-02 15:50:25.522213,Course à pied,8303.0,2024-11-02 16:39:18.522213,Sortie inspirante !
3437,34922,2025-01-17 00:52:14.297895,Marche,3831.0,2025-01-17 02:39:26.297895,Bravo pour cet effort !
3438,34922,2024-09-25 11:31:14.823626,Escalade,,2024-09-25 13:00:38.823626,Très belle performance !
3439,34922,2025-05-20 02:22:54.441785,Randonnée,3368.0,2025-05-20 03:11:32.441785,Très belle performance !
3440,34922,2024-09-06 12:33:12.142614,Natation,1123.0,2024-09-06 13:22:41.142614,Quelle énergie !
3441,34922,2024-10-24 21:11:05.272448,Natation,1651.0,2024-10-24 22:59:27.272448,Quelle énergie !
3442,34922,2025-01-02 19:20:05.416945,Marche,7568.0,2025-01-02 21:11:21.416945,Bravo pour cet effort !
3443,34922,2024-08-20 13:42:36.264056,Marche,4328.0,2024-08-20 15:00:39.264056,Bravo pour cet effort !
3444,34922,2025-01-25 04:19:04.166557,Course à pied,6170.0,2025-01-25 05:58:34.166557,Quelle énergie !
3445,34922,2025-02-25 01:21:37.487414,Natation,1790.0,2025-02-25 02:54:42.487414,Bravo pour cet effort !
3446,34922,2024-10-11 22:52:04.215599,Vélo,40155.0,2024-10-12 00:16:29.215599,Bravo pour cet effort !
3447,34922,2024-11-16 12:58:03.047726,Marche,4588.0,2024-11-16 14:40:55.047726,Sortie inspirante !
3448,34922,2024-11-23 22:40:09.025170,Vélo,30853.0,2024-11-24 00:37:31.025170,Quelle énergie !
3449,34922,2025-01-19 02:49:17.766451,Course à pied,9528.0,2025-01-19 03:41:40.766451,Encore un défi relevé !
3450,34922,2024-07-05 04:20:55.931317,Randonnée,3296.0,2024-07-05 06:06:24.931317,Magnifique sortie !
3451,34922,2024-12-02 07:55:08.536309,Randonnée,11521.0,2024-12-02 09:38:07.536309,Quelle énergie !
3452,96558,2025-05-09 14:59:05.668039,Marche,8590.0,2025-05-09 16:47:20.668039,Bravo pour cet effort !
3453,96558,2025-01-12 13:55:44.615035,Natation,1767.0,2025-01-12 15:07:23.615035,Sortie inspirante !
3454,96558,2024-09-06 05:37:10.658428,Escalade,,2024-09-06 07:11:50.658428,Magnifique sortie !
3455,96558,2024-08-05 05:51:19.325020,Course à pied,10324.0,2024-08-05 06:41:42.325020,Magnifique sortie !
3456,96558,2025-04-29 12:05:54.320361,Course à pied,14799.0,2025-04-29 13:22:59.320361,Sortie inspirante !
3457,96558,2025-03-26 19:00:52.412681,Marche,9464.0,2025-03-26 20:19:27.412681,Encore un défi relevé !
3458,96558,2024-08-03 02:45:21.940145,Randonnée,12262.0,2024-08-03 03:28:36.940145,Sortie inspirante !
3459,96558,2025-05-29 03:09:35.451066,Escalade,,2025-05-29 04:19:45.451066,Encore un défi relevé !
3460,96558,2024-08-01 00:38:18.795463,Escalade,,2024-08-01 01:10:57.795463,Encore un défi relevé !
3461,96558,2024-08-01 11:48:04.371863,Escalade,,2024-08-01 12:22:50.371863,Encore un défi relevé !
3462,96558,2025-03-13 02:26:43.776964,Randonnée,7446.0,2025-03-13 03:13:29.776964,Bravo pour cet effort !
3463,96558,2024-08-19 19:11:50.431619,Randonnée,3708.0,2024-08-19 19:59:47.431619,Bravo pour cet effort !
3464,96558,2024-06-14 07:37:09.464574,Escalade,,2024-06-14 08:53:58.464574,Magnifique sortie !
3465,96558,2024-06-17 12:50:49.098765,Randonnée,5065.0,2024-06-17 13:26:05.098765,Bravo pour cet effort !
3466,96558,2025-01-30 23:23:40.405471,Marche,4583.0,2025-01-31 01:15:13.405471,Magnifique sortie !
3467,96558,2024-11-14 15:25:46.213767,Vélo,44910.0,2024-11-14 16:20:27.213767,Magnifique sortie !
3468,96558,2024-09-21 10:21:49.144034,Escalade,,2024-09-21 12:20:13.144034,Bravo pour cet effort !
3469,96558,2024-07-22 20:30:34.702169,Natation,1090.0,2024-07-22 21:42:31.702169,Très belle performance !
3470,96558,2025-05-20 21:29:22.339180,Randonnée,12843.0,2025-05-20 22:50:12.339180,Magnifique sortie !
3471,96558,2024-09-08 00:46:59.100705,Course à pied,11755.0,2024-09-08 01:48:37.100705,Quelle énergie !
3472,96558,2025-04-01 04:55:53.419178,Vélo,27786.0,2025-04-01 06:05:07.419178,Très belle performance !
3473,96558,2025-03-22 14:10:12.659922,Marche,3046.0,2025-03-22 14:47:53.659922,Magnifique sortie !
3474,96558,2025-03-13 04:20:03.633453,Course à pied,14749.0,2025-03-13 04:59:19.633453,Magnifique sortie !
3475,96558,2024-10-21 15:00:09.736027,Escalade,,2024-10-21 16:33:24.736027,Sortie inspirante !
3476,96558,2024-06-04 02:18:08.922249,Escalade,,2024-06-04 04:02:37.922249,Bravo pour cet effort !
3477,96558,2024-11-13 01:31:45.577229,Escalade,,2024-11-13 02:45:36.577229,Très belle performance !
3478,96558,2024-11-06 22:25:09.585186,Randonnée,5292.0,2024-11-06 23:18:24.585186,Quelle énergie !
3479,96558,2024-07-30 17:34:38.354373,Natation,1759.0,2024-07-30 18:20:25.354373,Quelle énergie !
3480,96558,2024-12-05 14:21:38.525910,Natation,1804.0,2024-12-05 15:00:43.525910,Quelle énergie !
3481,96558,2024-12-06 08:56:03.833540,Randonnée,7232.0,2024-12-06 10:08:10.833540,Bravo pour cet effort !
3482,96558,2024-12-09 09:52:04.128434,Randonnée,13463.0,2024-12-09 11:26:27.128434,Magnifique sortie !
3483,96558,2025-03-24 19:21:04.711968,Randonnée,4837.0,2025-03-24 20:50:55.711968,Quelle énergie !
3484,96558,2024-11-04 01:25:26.746286,Randonnée,10527.0,2024-11-04 03:14:42.746286,Bravo pour cet effort !
3485,96558,2025-01-06 04:21:57.369398,Marche,6000.0,2025-01-06 05:19:41.369398,Sortie inspirante !
3486,96558,2024-07-20 14:40:37.474077,Course à pied,6198.0,2024-07-20 15:40:57.474077,Quelle énergie !
3487,96558,2024-08-07 23:14:53.927692,Course à pied,6926.0,2024-08-08 00:12:19.927692,Magnifique sortie !
3488,96558,2024-06-30 14:28:54.431149,Natation,858.0,2024-06-30 15:04:00.431149,Sortie inspirante !
3489,96558,2025-03-07 18:54:57.791708,Course à pied,5852.0,2025-03-07 20:13:05.791708,Quelle énergie !
3490,96558,2024-08-18 09:45:25.779235,Randonnée,8176.0,2024-08-18 11:31:10.779235,Bravo pour cet effort !
3491,96558,2024-09-04 17:14:30.593939,Vélo,25036.0,2024-09-04 18:01:11.593939,Magnifique sortie !
3492,96558,2024-09-17 18:14:02.071558,Randonnée,3819.0,2024-09-17 19:14:56.071558,Sortie inspirante !
3493,96558,2025-05-11 18:34:58.063386,Course à pied,9960.0,2025-05-11 19:53:36.063386,Bravo pour cet effort !
3494,96558,2024-12-03 01:07:50.825343,Natation,1275.0,2024-12-03 02:45:37.825343,Magnifique sortie !
3495,96558,2025-05-21 19:23:27.995543,Marche,3838.0,2025-05-21 20:47:43.995543,Encore un défi relevé !
3496,96558,2024-06-25 23:40:13.962978,Vélo,42721.0,2024-06-26 01:30:27.962978,Très belle performance !
3497,96558,2025-03-10 07:18:45.801221,Natation,1677.0,2025-03-10 08:24:31.801221,Sortie inspirante !
3498,96558,2024-08-25 17:41:29.143735,Course à pied,4837.0,2024-08-25 18:16:31.143735,Bravo pour cet effort !
3499,96558,2024-11-24 20:14:52.398211,Natation,979.0,2024-11-24 21:15:58.398211,Très belle performance !
3500,96558,2024-09-26 13:12:59.223624,Escalade,,2024-09-26 14:29:27.223624,Sortie inspirante !
3501,96558,2024-07-04 20:39:23.495744,Natation,1103.0,2024-07-04 22:20:39.495744,Encore un défi relevé !
3502,50866,2024-06-23 11:13:13.882094,Escalade,,2024-06-23 12:53:28.882094,Sortie inspirante !
3503,50866,2024-10-13 09:00:30.841885,Escalade,,2024-10-13 10:33:00.841885,Bravo pour cet effort !
3504,50866,2024-11-28 05:50:04.452286,Natation,1564.0,2024-11-28 07:04:55.452286,Magnifique sortie !
3505,50866,2024-09-17 00:57:38.300753,Marche,3175.0,2024-09-17 01:42:48.300753,Encore un défi relevé !
3506,50866,2024-07-03 15:24:47.402307,Escalade,,2024-07-03 17:14:29.402307,Très belle performance !
3507,50866,2025-01-13 12:09:07.272923,Course à pied,7902.0,2025-01-13 12:57:54.272923,Sortie inspirante !
3508,50866,2024-10-20 21:37:08.457322,Natation,1689.0,2024-10-20 22:18:19.457322,Sortie inspirante !
3509,50866,2024-11-03 08:08:58.936955,Randonnée,7356.0,2024-11-03 09:14:49.936955,Encore un défi relevé !
3510,50866,2025-05-17 09:20:30.379334,Natation,669.0,2025-05-17 10:12:19.379334,Magnifique sortie !
3511,50866,2024-12-11 20:47:05.399265,Escalade,,2024-12-11 21:46:47.399265,Bravo pour cet effort !
3512,50866,2025-03-17 09:57:14.500266,Natation,1748.0,2025-03-17 11:40:27.500266,Encore un défi relevé !
3513,50866,2025-05-14 18:26:34.513227,Marche,2093.0,2025-05-14 19:07:27.513227,Très belle performance !
3514,50866,2024-08-06 07:06:28.329308,Marche,8929.0,2024-08-06 09:06:07.329308,Quelle énergie !
3515,50866,2024-06-17 06:43:48.075040,Natation,802.0,2024-06-17 08:17:41.075040,Sortie inspirante !
3516,50866,2025-05-30 00:31:31.228889,Natation,1265.0,2025-05-30 01:59:15.228889,Quelle énergie !
3517,50866,2025-05-03 23:52:05.788855,Escalade,,2025-05-04 01:51:47.788855,Très belle performance !
3518,50866,2025-05-19 23:11:57.098359,Natation,1878.0,2025-05-19 23:43:34.098359,Encore un défi relevé !
3519,50866,2025-04-01 02:51:39.631817,Course à pied,4996.0,2025-04-01 03:38:14.631817,Quelle énergie !
3520,50866,2024-08-02 05:33:45.835458,Course à pied,11726.0,2024-08-02 06:37:41.835458,Magnifique sortie !
3521,50866,2024-12-04 00:30:40.679515,Escalade,,2024-12-04 01:43:41.679515,Quelle énergie !
3522,50866,2025-03-27 02:46:05.306895,Marche,8769.0,2025-03-27 03:24:08.306895,Quelle énergie !
3523,50866,2024-10-17 09:32:08.705506,Marche,2499.0,2024-10-17 10:18:55.705506,Bravo pour cet effort !
3524,50866,2025-02-05 11:14:07.786624,Vélo,31244.0,2025-02-05 12:47:03.786624,Très belle performance !
3525,50866,2025-01-27 00:31:02.430526,Marche,3145.0,2025-01-27 02:08:46.430526,Quelle énergie !
3526,50866,2025-01-20 04:07:03.610924,Vélo,44294.0,2025-01-20 05:24:39.610924,Magnifique sortie !
3527,50866,2024-09-12 15:16:05.384970,Randonnée,14539.0,2024-09-12 16:19:07.384970,Bravo pour cet effort !
3528,50866,2025-01-24 05:23:28.556921,Marche,7184.0,2025-01-24 06:37:23.556921,Encore un défi relevé !
3529,50866,2024-06-21 04:10:47.908266,Escalade,,2024-06-21 05:14:24.908266,Encore un défi relevé !
3530,50866,2024-09-15 00:57:28.408710,Vélo,42230.0,2024-09-15 02:47:18.408710,Quelle énergie !
3531,50866,2024-11-13 00:28:44.116499,Course à pied,7754.0,2024-11-13 01:50:35.116499,Sortie inspirante !
3532,50866,2025-02-20 19:49:30.305011,Course à pied,11324.0,2025-02-20 20:37:47.305011,Encore un défi relevé !
3533,50866,2025-02-28 07:09:04.608249,Course à pied,11924.0,2025-02-28 08:00:41.608249,Encore un défi relevé !
3534,35731,2024-08-03 23:17:03.212839,Course à pied,7085.0,2024-08-04 00:33:53.212839,Encore un défi relevé !
3535,35731,2024-06-03 12:01:00.522391,Randonnée,9753.0,2024-06-03 13:06:00.522391,Quelle énergie !
3536,35731,2025-02-16 15:17:40.554601,Marche,4742.0,2025-02-16 16:50:43.554601,Très belle performance !
3537,35731,2024-07-22 01:22:54.857590,Randonnée,9116.0,2024-07-22 02:48:49.857590,Quelle énergie !
3538,35731,2024-12-19 03:38:06.494431,Vélo,5080.0,2024-12-19 05:24:35.494431,Quelle énergie !
3539,35731,2024-08-15 04:13:24.961776,Randonnée,6416.0,2024-08-15 05:02:53.961776,Sortie inspirante !
3540,35731,2025-03-08 08:20:45.168992,Course à pied,13383.0,2025-03-08 09:26:41.168992,Quelle énergie !
3541,35731,2024-11-14 05:54:10.468847,Marche,8506.0,2024-11-14 07:43:13.468847,Quelle énergie !
3542,35731,2025-03-12 11:09:30.678605,Marche,6057.0,2025-03-12 12:35:43.678605,Bravo pour cet effort !
3543,35731,2024-08-04 18:02:01.700817,Escalade,,2024-08-04 20:02:01.700817,Sortie inspirante !
3544,35731,2025-05-26 01:12:18.781374,Vélo,40165.0,2025-05-26 02:05:56.781374,Sortie inspirante !
3545,35731,2024-09-05 02:08:09.441842,Natation,1947.0,2024-09-05 03:14:57.441842,Magnifique sortie !
3546,35731,2025-04-07 18:04:49.016116,Randonnée,11043.0,2025-04-07 19:48:13.016116,Bravo pour cet effort !
3547,35731,2025-02-13 08:35:17.228166,Vélo,32840.0,2025-02-13 09:08:11.228166,Quelle énergie !
3548,35731,2024-06-06 05:08:14.616477,Course à pied,7439.0,2024-06-06 06:30:37.616477,Sortie inspirante !
3549,35731,2024-12-27 02:30:37.387640,Marche,3683.0,2024-12-27 04:11:59.387640,Encore un défi relevé !
3550,35731,2025-04-12 07:24:28.573380,Natation,979.0,2025-04-12 09:23:28.573380,Magnifique sortie !
3551,35731,2025-05-19 05:31:48.979150,Natation,1014.0,2025-05-19 06:40:34.979150,Quelle énergie !
3552,35731,2024-12-18 13:56:37.427592,Vélo,5816.0,2024-12-18 14:27:46.427592,Bravo pour cet effort !
3553,35731,2025-04-03 10:58:06.273042,Vélo,32468.0,2025-04-03 12:38:05.273042,Magnifique sortie !
3554,35731,2025-05-01 13:47:37.478049,Natation,580.0,2025-05-01 14:35:48.478049,Bravo pour cet effort !
3555,35731,2025-04-16 02:01:28.634359,Course à pied,5791.0,2025-04-16 04:00:55.634359,Très belle performance !
3556,35731,2025-02-03 12:22:32.868477,Escalade,,2025-02-03 13:41:09.868477,Bravo pour cet effort !
3557,35731,2024-11-20 20:47:14.771330,Course à pied,3927.0,2024-11-20 21:19:55.771330,Bravo pour cet effort !
3558,35731,2024-06-18 13:44:06.507271,Course à pied,6524.0,2024-06-18 15:31:14.507271,Sortie inspirante !
3559,35731,2025-01-21 03:16:44.710438,Escalade,,2025-01-21 03:57:00.710438,Bravo pour cet effort !
3560,35731,2024-11-17 17:59:24.288755,Course à pied,5366.0,2024-11-17 19:56:00.288755,Quelle énergie !
3561,35731,2024-08-31 11:54:49.413624,Marche,4095.0,2024-08-31 13:41:00.413624,Encore un défi relevé !
3562,35731,2025-03-06 23:55:59.783174,Vélo,29457.0,2025-03-07 00:51:00.783174,Magnifique sortie !
3563,35731,2024-06-02 12:06:21.316648,Vélo,22368.0,2024-06-02 13:15:53.316648,Magnifique sortie !
3564,35731,2024-11-16 07:41:00.479641,Vélo,12070.0,2024-11-16 09:08:14.479641,Quelle énergie !
3565,35731,2025-04-29 05:15:47.443640,Course à pied,8004.0,2025-04-29 06:12:03.443640,Très belle performance !
3566,35731,2025-05-17 04:22:36.741926,Natation,1618.0,2025-05-17 05:21:58.741926,Encore un défi relevé !
3567,35731,2025-02-13 22:06:40.425262,Natation,571.0,2025-02-14 00:05:47.425262,Quelle énergie !
3568,35731,2025-03-03 03:49:57.730478,Marche,7910.0,2025-03-03 05:05:43.730478,Quelle énergie !
3569,35731,2025-01-18 14:29:37.127728,Marche,6779.0,2025-01-18 15:48:49.127728,Quelle énergie !
3570,35731,2025-01-16 13:08:06.681718,Randonnée,8128.0,2025-01-16 14:41:34.681718,Quelle énergie !
3571,35731,2024-08-01 12:21:07.083347,Natation,525.0,2024-08-01 13:24:20.083347,Quelle énergie !
3572,35731,2025-03-02 18:55:46.940702,Natation,570.0,2025-03-02 19:55:17.940702,Très belle performance !
3573,35731,2024-11-06 14:48:20.191913,Natation,1607.0,2024-11-06 15:41:46.191913,Encore un défi relevé !
3574,35731,2024-06-02 02:12:16.840095,Marche,7366.0,2024-06-02 02:47:53.840095,Encore un défi relevé !
3575,51866,2025-03-27 20:53:34.623716,Vélo,21638.0,2025-03-27 21:39:56.623716,Bravo pour cet effort !
3576,51866,2025-01-08 03:10:30.438944,Escalade,,2025-01-08 04:36:08.438944,Sortie inspirante !
3577,51866,2025-02-17 20:08:09.395093,Course à pied,3103.0,2025-02-17 21:42:51.395093,Encore un défi relevé !
3578,51866,2024-11-02 06:18:44.510632,Course à pied,6695.0,2024-11-02 07:08:29.510632,Magnifique sortie !
3579,51866,2025-02-14 03:56:25.367829,Randonnée,9509.0,2025-02-14 04:46:06.367829,Bravo pour cet effort !
3580,51866,2025-01-03 06:05:35.358211,Vélo,22686.0,2025-01-03 07:04:53.358211,Très belle performance !
3581,51866,2025-04-20 15:41:07.236866,Escalade,,2025-04-20 16:13:26.236866,Encore un défi relevé !
3582,51866,2025-01-17 21:09:08.026991,Vélo,6481.0,2025-01-17 22:30:26.026991,Encore un défi relevé !
3583,51866,2025-03-29 20:22:06.182799,Escalade,,2025-03-29 22:17:30.182799,Encore un défi relevé !
3584,51866,2024-10-02 12:13:40.752597,Natation,1114.0,2024-10-02 12:54:26.752597,Très belle performance !
3585,51866,2024-06-11 20:21:00.221396,Marche,9766.0,2024-06-11 20:54:17.221396,Très belle performance !
3586,51866,2024-06-12 01:39:28.247295,Randonnée,4834.0,2024-06-12 03:29:14.247295,Magnifique sortie !
3587,51866,2024-09-19 12:57:13.682601,Course à pied,12420.0,2024-09-19 13:41:43.682601,Sortie inspirante !
3588,51866,2025-05-20 18:39:26.148301,Course à pied,10042.0,2025-05-20 19:32:44.148301,Bravo pour cet effort !
3589,51866,2025-03-28 22:47:29.280385,Escalade,,2025-03-29 00:40:18.280385,Encore un défi relevé !
3590,51866,2024-06-23 05:25:27.068471,Marche,5107.0,2024-06-23 06:52:58.068471,Quelle énergie !
3591,51866,2024-07-16 07:33:01.964294,Marche,4120.0,2024-07-16 09:14:46.964294,Sortie inspirante !
